# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 2696
  5 12.5 275 4.77171 11.2483 299.559 -0.442104 3.26866 -0.515539
  6 17.5 269 3.99223 11.1107 269.072 -0.557764 2.30901 -0.00192243
  7 22.5 282 4.24358 11.8267 302.595 -0.834635 2.53314 -0.306495
  8 27.5 277 4.41937 10.922 303.187 -0.913052 2.93817 -0.852996
  9 32.5 268 3.95771 9.29008 294.72 -1.01067 2.66174 0.397742
  10 37.5 265 4.13325 8.04998 308.177 -0.84323 2.88812 -0.139442
  11 42.5 256 4.10096 7.62221 294.431 -1.13766 2.92266 -1.15793
  12 47.5 255 2.57798 7.78927 282.036 -1.36756 1.41868 -0.137882
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3055000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.304265 0.0510858 77.7431 0.242016 0.154598 0.154598
  3 2.5 259 2.94074 8.43133 303.011 0.0948362 2.27521 0.0426213
  4 7.5 284 3.32869 11.5843 307.522 -0.224204 2.01453 0.348691
  5 12.5 275 4.76818 11.2483 275.959 -0.416214 3.26792 -0.488465
  6 17.5 269 3.98472 11.1107 284.637 -0.540986 2.30292 0.0157934
  7 22.5 282 4.22636 11.8267 286.016 -0.821369 2.52003 -0.30667
  8 27.5 277 4.4177 10.922 299.227 -0.933991 2.93805 -0.715036
  9 32.5 268 3.98671 9.29008 306.768 -1.02706 2.69501 0.408366
  10 37.5 265 4.15804 8.04998 295.242 -0.873034 2.90434 -0.1274
  11 42.5 256 4.09945 7.62221 275.312 -1.13365 2.92319 -0.941124
  12 47.5 255 2.55278 7.78927 291.513 -1.35917 1.39779 -0.168632
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3060000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.33374 0.0510858 222.47 0.290987 0.142036 0.0929112
  3 2.5 259 2.92879 8.43133 317.912 0.089419 2.25995 0.0406989
  4 7.5 284 3.34071 11.5843 324.53 -0.217466 2.01983 0.302616
  5 12.5 275 4.76439 11.2483 307.824 -0.418144 3.26999 -0.486105
  6 17.5 269 3.98784 11.1107 268.81 -0.537308 2.30792 -0.00263957
  7 22.5 282 4.23193 11.8267 286.832 -0.829449 2.5245 -0.384447
  8 27.5 277 4.41553 10.922 314.131 -0.929925 2.924 -0.86762
  9 32.5 268 3.97481 9.29008 282.23 -1.01704 2.68081 0.392281
  10 37.5 265 4.1461 8.04998 290.787 -0.868325 2.90048 -0.145565
  11 42.5 256 4.10565 7.62221 305.002 -1.14035 2.93135 -0.995414
  12 47.5 255 2.57331 7.78927 256.406 -1.35865 1.42429 -0.153136
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3065000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.289894 0.0510858 98.032 0.245088 0.126989 0.0848135
  3 2.5 259 2.92615 8.43133 286.187 0.0934522 2.26355 0.0364247
  4 7.5 284 3.32015 11.5843 287.356 -0.222173 1.99794 0.289725
  5 12.5 275 4.7682 11.2483 301.712 -0.440371 3.26767 -0.52447
  6 17.5 269 3.98542 11.1107 268.105 -0.548206 2.30766 -0.0185212
  7 22.5 282 4.22928 11.8267 286.997 -0.83483 2.5219 -0.520686
  8 27.5 277 4.42326 10.922 315.728 -0.928946 2.93694 -0.858188
  9 32.5 268 3.96549 9.29008 316.759 -1.02827 2.66534 0.268858
  10 37.5 265 4.14142 8.04998 319.299 -0.871424 2.88754 -0.147847
  11 42.5 256 4.09553 7.62221 320.855 -1.13786 2.92411 -0.756641
  12 47.5 255 2.57157 7.78927 307.651 -1.37667 1.41127 -0.139911
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3070000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.270675 0.0510858 51.4034 0.216981 0.145232 0.105642
  3 2.5 259 2.93113 8.43133 279.529 0.085838 2.26754 -0.00090302
  4 7.5 284 3.33177 11.5843 267.844 -0.235075 2.00912 0.354879
  5 12.5 275 4.77796 11.2483 315.377 -0.446645 3.27704 -0.515876
  6 17.5 269 3.98362 11.1107 332.803 -0.554192 2.30147 -0.0200299
  7 22.5 282 4.23497 11.8267 296.724 -0.837891 2.542 -0.341105
  8 27.5 277 4.41301 10.922 292.093 -0.943817 2.9286 -0.886357
  9 32.5 268 3.97219 9.29008 302.147 -1.02312 2.67588 0.395075
  10 37.5 265 4.13924 8.04998 311.312 -0.866683 2.88634 -0.145984
  11 42.5 256 4.09242 7.62221 298.43 -1.14162 2.91914 -0.932874
  12 47.5 255 2.56154 7.78927 311.069 -1.36164 1.4052 -0.13901
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3075000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.321603 0.0510858 73.5233 0.270591 0.144748 0.0963348
  3 2.5 259 2.93301 8.43133 313.42 0.105128 2.26037 0.0575702
  4 7.5 284 3.32159 11.5843 306.934 -0.218075 1.99992 0.314912
  5 12.5 275 4.76664 11.2483 332.969 -0.424166 3.2704 -0.516858
  6 17.5 269 3.97615 11.1107 285.044 -0.545429 2.29741 -0.0106469
  7 22.5 282 4.22509 11.8267 282.837 -0.832491 2.52196 -0.349583
  8 27.5 277 4.40392 10.922 302.055 -0.940339 2.91706 -0.874865
  9 32.5 268 3.96026 9.29008 304.437 -1.04006 2.66581 0.404968
  10 37.5 265 4.14758 8.04998 283.252 -0.88483 2.88533 -0.130838
  11 42.5 256 4.11033 7.62221 286.559 -1.14776 2.92943 -0.931058
  12 47.5 255 2.5685 7.78927 287.848 -1.36881 1.41047 -0.113
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3080000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.317712 0.0510858 203.828 0.260085 0.149883 0.149883
  3 2.5 259 2.92579 8.43133 297.533 0.0839853 2.25632 0.0435409
  4 7.5 284 3.33804 11.5843 291.895 -0.231555 2.01034 0.328887
  5 12.5 275 4.77245 11.2483 262.593 -0.421852 3.2731 -0.512294
  6 17.5 269 3.96896 11.1107 290.619 -0.544145 2.2971 -0.0426103
  7 22.5 282 4.2308 11.8267 322.446 -0.8336 2.52137 -0.331974
  8 27.5 277 4.43171 10.922 260.359 -0.942612 2.94335 -1.01954
  9 32.5 268 3.96617 9.29008 312.381 -1.02073 2.67472 0.410963
  10 37.5 265 4.14721 8.04998 280.206 -0.874294 2.88876 -0.152434
  11 42.5 256 4.0991 7.62221 274.574 -1.1439 2.9202 -0.890643
  12 47.5 255 2.57853 7.78927 287.797 -1.36767 1.42078 -0.143802
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3085000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.266987 0.0510858 128.14 0.230805 0.118078 0.0944614
  3 2.5 259 2.93503 8.43133 293.866 0.0835797 2.26906 0.00190405
  4 7.5 284 3.32871 11.5843 302.934 -0.228966 2.01801 0.345946
  5 12.5 275 4.78472 11.2483 284.115 -0.4405 3.27792 -0.49317
  6 17.5 269 3.98761 11.1107 319.725 -0.554053 2.30632 0.00620769
  7 22.5 282 4.23778 11.8267 299.554 -0.821412 2.5257 -0.356259
  8 27.5 277 4.41463 10.922 290.022 -0.925295 2.9246 -0.909836
  9 32.5 268 3.96393 9.29008 300.357 -1.01708 2.67275 0.401284
  10 37.5 265 4.13275 8.04998 288.835 -0.870053 2.88225 -0.130651
  11 42.5 256 4.09555 7.62221 287.022 -1.13654 2.91817 -0.954235
  12 47.5 255 2.56146 7.78927 293.745 -1.36027 1.40321 -0.117739
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3090000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.261325 0.0510858 159.248 0.215562 0.132261 0.0718124
  3 2.5 259 2.93354 8.43133 312.441 0.0905251 2.26541 0.0403707
  4 7.5 284 3.33002 11.5843 304.772 -0.230211 2.01702 0.326906
  5 12.5 275 4.78159 11.2483 303.442 -0.435197 3.2777 -0.499356
  6 17.5 269 3.99075 11.1107 294.758 -0.542163 2.30302 0.0202202
  7 22.5 282 4.2273 11.8267 285.436 -0.821024 2.52489 -0.357084
  8 27.5 277 4.41183 10.922 320.671 -0.930593 2.92444 -0.910354
  9 32.5 268 3.97499 9.29008 284.981 -1.01899 2.67727 0.397319
  10 37.5 265 4.15273 8.04998 291.034 -0.864631 2.90017 -0.125693
  11 42.5 256 4.10743 7.62221 311.49 -1.13526 2.92927 -1.14509
  12 47.5 255 2.56728 7.78927 299.529 -1.36428 1.41083 -0.151875
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3095000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.284286 0.0510858 132.873 0.240985 0.113442 0.0925792
  3 2.5 259 2.92197 8.43133 291.094 0.0871616 2.24928 0.0193343
  4 7.5 284 3.32775 11.5843 315.108 -0.243018 2.00927 0.318683
  5 12.5 275 4.76073 11.2483 294.616 -0.433233 3.25666 -0.516015
  6 17.5 269 3.98236 11.1107 313.97 -0.536676 2.30183 -0.0295302
  7 22.5 282 4.23008 11.8267 288.83 -0.819751 2.52602 -0.506226
  8 27.5 277 4.41078 10.922 308.582 -0.929618 2.92282 -0.649818
  9 32.5 268 3.98508 9.29008 293.53 -1.02009 2.68573 0.373929
  10 37.5 265 4.14782 8.04998 311.328 -0.859765 2.90501 -0.152002
  11 42.5 256 4.10007 7.62221 304.701 -1.13825 2.92581 -1.13455
  12 47.5 255 2.56392 7.78927 297.387 -1.35512 1.40729 -0.129378
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3100000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.260878 0.0510858 262.594 0.211118 0.125858 0.100462
  3 2.5 259 2.92923 8.43133 291.365 0.0964938 2.25809 0.0217928
  4 7.5 284 3.31577 11.5843 286.579 -0.230111 2.00246 0.313345
  5 12.5 275 4.77073 11.2483 295.393 -0.426189 3.27267 -0.487835
  6 17.5 269 3.99219 11.1107 297.298 -0.541676 2.3027 0.015033
  7 22.5 282 4.23099 11.8267 308.05 -0.816411 2.52634 -0.532051
  8 27.5 277 4.42688 10.922 304.549 -0.913182 2.93878 -0.880006
  9 32.5 268 3.97532 9.29008 291.055 -1.02397 2.68485 0.4119
  10 37.5 265 4.14764 8.04998 294.209 -0.862954 2.89448 -0.125349
  11 42.5 256 4.10103 7.62221 265.707 -1.14015 2.92419 -0.931125
  12 47.5 255 2.57642 7.78927 313.707 -1.3697 1.4168 -0.146438
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3105000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.312424 0.0510858 183.479 0.249903 0.158167 0.086748
  3 2.5 259 2.93196 8.43133 302.508 0.098841 2.26385 0.0527831
  4 7.5 284 3.32551 11.5843 284.243 -0.224912 2.01049 0.310014
  5 12.5 275 4.78114 11.2483 302.348 -0.423948 3.27424 -0.511506
  6 17.5 269 3.98192 11.1107 328.491 -0.54427 2.29871 -0.0185837
  7 22.5 282 4.23094 11.8267 290.343 -0.81993 2.52381 -0.357918
  8 27.5 277 4.4269 10.922 280.002 -0.92971 2.93117 -1.06364
  9 32.5 268 3.96928 9.29008 298.005 -1.01616 2.68096 0.398443
  10 37.5 265 4.1475 8.04998 304.736 -0.865505 2.89418 -0.157077
  11 42.5 256 4.09502 7.62221 300.902 -1.12332 2.92222 -0.87495
  12 47.5 255 2.56428 7.78927 283.43 -1.35595 1.41175 -0.151645
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3110000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.29298 0.0510858 139.844 0.23342 0.150702 0.120926
  3 2.5 259 2.9253 8.43133 301.195 0.0938066 2.25512 0.0363029
  4 7.5 284 3.32553 11.5843 302.494 -0.225599 2.00508 0.182609
  5 12.5 275 4.76999 11.2483 283.551 -0.424121 3.26688 -0.477126
  6 17.5 269 3.98384 11.1107 296.683 -0.546222 2.30716 0.0276416
  7 22.5 282 4.23556 11.8267 293.873 -0.827665 2.52245 -0.315559
  8 27.5 277 4.42833 10.922 292.913 -0.935465 2.94232 -0.82751
  9 32.5 268 3.9746 9.29008 314.567 -1.0306 2.68454 0.416719
  10 37.5 265 4.14765 8.04998 286.073 -0.877337 2.89345 -0.114055
  11 42.5 256 4.10476 7.62221 288.072 -1.15448 2.92801 -0.953725
  12 47.5 255 2.56374 7.78927 293.043 -1.36143 1.41187 -0.177167
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3115000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.302225 0.0510858 162.642 0.262666 0.127203 0.0836794
  3 2.5 259 2.93296 8.43133 282.414 0.0968786 2.27045 0.0287838
  4 7.5 284 3.33077 11.5843 312.532 -0.20818 2.01145 0.0341779
  5 12.5 275 4.76562 11.2483 315.037 -0.413296 3.275 -0.503449
  6 17.5 269 3.98258 11.1107 313.618 -0.527247 2.30508 -0.0121937
  7 22.5 282 4.22478 11.8267 274.181 -0.827923 2.51913 -0.328363
  8 27.5 277 4.42561 10.922 302.991 -0.929946 2.93713 -1.07362
  9 32.5 268 3.97058 9.29008 315.66 -1.02933 2.67204 0.415055
  10 37.5 265 4.14755 8.04998 274.444 -0.8862 2.88639 -0.106418
  11 42.5 256 4.10517 7.62221 283.165 -1.14599 2.92345 -0.731058
  12 47.5 255 2.57521 7.78927 268.966 -1.37245 1.41378 -0.162742
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3120000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.338433 0.0510858 79.4694 0.290062 0.140895 0.0933106
  3 2.5 259 2.9307 8.43133 309.519 0.0932926 2.26181 0.0177566
  4 7.5 284 3.32329 11.5843 292.922 -0.228018 2.00994 0.257889
  5 12.5 275 4.77281 11.2483 282.726 -0.432797 3.26821 -0.50908
  6 17.5 269 3.98708 11.1107 281.478 -0.544703 2.30623 -0.00112134
  7 22.5 282 4.23371 11.8267 268.229 -0.826639 2.52774 -0.346974
  8 27.5 277 4.41257 10.922 297.726 -0.93541 2.93302 -0.841644
  9 32.5 268 3.96898 9.29008 287.302 -1.03397 2.67338 0.350884
  10 37.5 265 4.1473 8.04998 287.048 -0.880575 2.89882 -0.120454
  11 42.5 256 4.10074 7.62221 338.364 -1.13404 2.92042 -0.918783
  12 47.5 255 2.57125 7.78927 293.39 -1.36749 1.41134 -0.133115
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3125000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.328487 0.0510858 51.393 0.275235 0.122298 0.0951902
  3 2.5 259 2.9252 8.43133 311.832 0.0894608 2.25988 0.0443419
  4 7.5 284 3.33326 11.5843 288.266 -0.236082 2.0071 0.223873
  5 12.5 275 4.77729 11.2483 294.97 -0.431681 3.27138 -0.512597
  6 17.5 269 3.99521 11.1107 290.643 -0.552975 2.31027 0.0151794
  7 22.5 282 4.22696 11.8267 305.69 -0.827 2.51743 -0.354383
  8 27.5 277 4.42523 10.922 301.092 -0.915556 2.93612 -0.727238
  9 32.5 268 3.96282 9.29008 292.988 -1.00999 2.66715 0.391494
  10 37.5 265 4.14283 8.04998 294.198 -0.846217 2.88873 -0.127196
  11 42.5 256 4.08605 7.62221 268.081 -1.11977 2.9158 -0.965386
  12 47.5 255 2.56581 7.78927 281.849 -1.35219 1.41556 -0.146835
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3130000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.300911 0.0510858 76.8992 0.250309 0.127234 0.127234
  3 2.5 259 2.92735 8.43133 297.667 0.0915726 2.25964 0.0584199
  4 7.5 284 3.32766 11.5843 330.63 -0.226396 2.00656 0.366537
  5 12.5 275 4.79028 11.2483 317.516 -0.435853 3.28594 -0.548237
  6 17.5 269 3.98899 11.1107 287.183 -0.545903 2.31219 -0.0138273
  7 22.5 282 4.23301 11.8267 294.539 -0.832387 2.52706 -0.35554
  8 27.5 277 4.41279 10.922 297.013 -0.915064 2.92731 -0.680584
  9 32.5 268 3.96185 9.29008 289.511 -1.00769 2.65882 0.379369
  10 37.5 265 4.14644 8.04998 310.627 -0.853265 2.89342 -0.153974
  11 42.5 256 4.10141 7.62221 285.196 -1.13658 2.9261 -0.909175
  12 47.5 255 2.56236 7.78927 283.355 -1.34958 1.40973 -0.173754
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3135000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.336244 0.0510858 118.053 0.26869 0.160453 0.122149
  3 2.5 259 2.92187 8.43133 292.864 0.0898828 2.25624 0.0522573
  4 7.5 284 3.33109 11.5843 280.029 -0.224081 2.01185 0.309026
  5 12.5 275 4.7715 11.2483 312.982 -0.422192 3.26893 -0.505189
  6 17.5 269 3.99049 11.1107 291.799 -0.540569 2.30308 0.000460695
  7 22.5 282 4.22982 11.8267 313.569 -0.82596 2.51913 -0.350188
  8 27.5 277 4.41472 10.922 300.677 -0.935567 2.92819 -0.88208
  9 32.5 268 3.9639 9.29008 294.687 -1.02899 2.66443 0.418398
  10 37.5 265 4.13806 8.04998 282.753 -0.880789 2.88295 -0.170661
  11 42.5 256 4.09465 7.62221 303.932 -1.1474 2.91747 -0.731234
  12 47.5 255 2.56101 7.78927 303.292 -1.37018 1.40679 -0.153669
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3140000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.279528 0.0510858 187.469 0.243822 0.109198 0.0793554
  3 2.5 259 2.92956 8.43133 270.864 0.0930237 2.26109 0.0575317
  4 7.5 284 3.32132 11.5843 314.394 -0.227884 2.00722 0.240694
  5 12.5 275 4.78401 11.2483 311.605 -0.430212 3.27541 -0.526181
  6 17.5 269 3.98014 11.1107 301.867 -0.54732 2.30634 -0.00554758
  7 22.5 282 4.23565 11.8267 315.601 -0.839361 2.53435 -0.502495
  8 27.5 277 4.42332 10.922 292.081 -0.944874 2.93941 -0.69031
  9 32.5 268 3.95196 9.29008 314.843 -1.03899 2.65996 0.425366
  10 37.5 265 4.15344 8.04998 286.467 -0.889325 2.90059 -0.11972
  11 42.5 256 4.09771 7.62221 292.847 -1.14061 2.91854 -0.926525
  12 47.5 255 2.56718 7.78927 298.863 -1.36439 1.40615 -0.163998
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3145000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.300067 0.0510858 36.3461 0.241545 0.144211 0.144211
  3 2.5 259 2.928 8.43133 278.612 0.0836296 2.25769 0.0205004
  4 7.5 284 3.32352 11.5843 299.808 -0.226439 2.00594 0.274391
  5 12.5 275 4.77248 11.2483 317.526 -0.422359 3.27371 -0.458861
  6 17.5 269 3.98955 11.1107 279.281 -0.537694 2.30572 -0.00812917
  7 22.5 282 4.23116 11.8267 277.15 -0.834125 2.51389 -0.317385
  8 27.5 277 4.42127 10.922 289.927 -0.93439 2.92936 -0.884877
  9 32.5 268 3.96443 9.29008 304.888 -1.03352 2.66376 0.377296
  10 37.5 265 4.14003 8.04998 305.282 -0.870899 2.88834 -0.14631
  11 42.5 256 4.09669 7.62221 293.493 -1.14825 2.91591 -1.10821
  12 47.5 255 2.56294 7.78927 294.263 -1.3636 1.40571 -0.143435
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3150000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.303435 0.0510858 93.7521 0.256373 0.122274 0.0954634
  3 2.5 259 2.93273 8.43133 277.63 0.0785577 2.26633 0.0524406
  4 7.5 284 3.33042 11.5843 322.983 -0.229595 1.99969 0.499521
  5 12.5 275 4.77163 11.2483 293.928 -0.425948 3.27468 -0.502703
  6 17.5 269 3.98913 11.1107 288.351 -0.547917 2.31385 -0.0286778
  7 22.5 282 4.24984 11.8267 296.44 -0.836764 2.54501 -0.335882
  8 27.5 277 4.42614 10.922 290.716 -0.927615 2.93305 -0.657971
  9 32.5 268 3.94301 9.29008 314.372 -1.01509 2.65219 0.378398
  10 37.5 265 4.13346 8.04998 286.551 -0.851299 2.88128 -0.10788
  11 42.5 256 4.09481 7.62221 292.961 -1.1401 2.9204 -1.16175
  12 47.5 255 2.55991 7.78927 307.176 -1.36379 1.40078 -0.127916
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3155000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.312987 0.0510858 133.229 0.250034 0.144067 0.1045
  3 2.5 259 2.92463 8.43133 293.448 0.0904669 2.2542 0.0177615
  4 7.5 284 3.32698 11.5843 312.108 -0.223505 2.01251 0.343519
  5 12.5 275 4.77376 11.2483 293.176 -0.421824 3.26562 -0.496473
  6 17.5 269 3.99447 11.1107 291.874 -0.540015 2.31368 -0.0751042
  7 22.5 282 4.22815 11.8267 317.011 -0.827718 2.53028 -0.482872
  8 27.5 277 4.42002 10.922 285.495 -0.936728 2.93721 -0.871685
  9 32.5 268 3.95348 9.29008 282.263 -1.03003 2.65849 0.390886
  10 37.5 265 4.15589 8.04998 314.185 -0.868969 2.88473 -0.151242
  11 42.5 256 4.10064 7.62221 302.38 -1.13727 2.93014 -1.12564
  12 47.5 255 2.55509 7.78927 271.488 -1.35463 1.39673 -0.159711
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3160000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.329052 0.0510858 52.3585 0.275488 0.150648 0.0982489
  3 2.5 259 2.93371 8.43133 301.328 0.0729905 2.26476 -0.0150009
  4 7.5 284 3.34344 11.5843 293.875 -0.232095 2.02116 0.296125
  5 12.5 275 4.77719 11.2483 285.592 -0.425344 3.27706 -0.470773
  6 17.5 269 3.9944 11.1107 283.021 -0.542826 2.32379 0.0282167
  7 22.5 282 4.2212 11.8267 304.102 -0.831488 2.52114 -0.307668
  8 27.5 277 4.41268 10.922 297.424 -0.930462 2.92747 -0.70751
  9 32.5 268 3.93288 9.29008 293.174 -1.02645 2.6375 0.414881
  10 37.5 265 4.14165 8.04998 282.379 -0.862773 2.88724 -0.100984
  11 42.5 256 4.08775 7.62221 330.031 -1.14496 2.91537 -1.14903
  12 47.5 255 2.5698 7.78927 310.647 -1.37343 1.41007 -0.131798
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3165000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.275023 0.0510858 166.374 0.228481 0.12215 0.0891499
  3 2.5 259 2.92758 8.43133 294.606 0.0901225 2.25916 0.0413924
  4 7.5 284 3.33382 11.5843 283.826 -0.223543 2.00947 0.466591
  5 12.5 275 4.78222 11.2483 292.549 -0.423486 3.28208 -0.521585
  6 17.5 269 3.98673 11.1107 286.636 -0.547117 2.30797 -0.00120787
  7 22.5 282 4.22033 11.8267 308.426 -0.836448 2.51184 -0.36466
  8 27.5 277 4.41069 10.922 302.355 -0.921417 2.92111 -0.878029
  9 32.5 268 3.94293 9.29008 271.551 -1.00312 2.64233 0.398152
  10 37.5 265 4.14921 8.04998 288.419 -0.841523 2.88972 -0.131179
  11 42.5 256 4.10533 7.62221 291.814 -1.12649 2.93025 -1.16142
  12 47.5 255 2.56443 7.78927 301.709 -1.34678 1.40739 -0.182774
# Chunk-averaged data for fix fmobilestc1 and group mobile
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
3170000 12 2696
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 6 0.313148 0.0510858 59.4636 0.265361 0.153129 0.0737901
  3 2.5 259 2.92766 8.43133 298.501 0.0922682 2.26023 0.0173648
  4 7.5 284 3.33629 11.5843 286.086 -0.236294 2.01366 0.282379
  5 12.5 275 4.7713 11.2483 286.655 -0.43699 3.26763 -0.484184
  6 17.5 269 3.98932 11.1107 318.504 -0.553209 2.3069 -0.0288963
  7 22.5 282 4.23136 11.8267 276.908 -0.834701 2.52396 -0.529161
  8 27.5 277 4.42222 10.922 323.875 -0.93279 2.94289 -0.851175
  9 32.5 268 3.95472 9.29008 312.075 -1.02739 2.66685 0.4113
  10 37.5 265 4.1505 8.04998 297.454 -0.865129 2.89438 -0.0755064
  11 42.5 256 4.11027 7.62221 325.653 -1.14173 2.92726 -0.78084
