# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 1832
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1440000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.250138 0.0425715 163.298 0.23215 0.09312 0.09312
  3 2.5 187 3.0386 1.59217 943.465 1.05621 2.47451 0.0566988
  4 7.5 179 4.14414 1.52406 920.182 1.49728 3.23752 -0.229456
  5 12.5 172 4.52404 1.46446 880.986 1.59674 3.50713 -0.585305
  6 17.5 166 4.50692 1.41337 877.426 1.83943 3.42716 0.833037
  7 22.5 169 4.18001 1.43892 1002.78 1.28571 3.31731 -0.236237
  8 27.5 178 3.82831 1.51555 810.614 0.975437 3.01622 -0.114878
  9 32.5 193 4.20846 1.64326 915.649 0.774557 3.4967 0.0180901
  10 37.5 194 3.81362 1.65177 937.072 0.358189 3.25693 0.0420151
  11 42.5 192 3.4646 1.63475 859.26 0.312704 2.99105 -0.662202
  12 47.5 197 2.09667 1.67732 942.113 -0.0638497 1.76866 -0.160595
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1445000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.281123 0.0425715 216.825 0.243063 0.137971 -0.137971
  3 2.5 187 3.01623 1.59217 932.58 1.0413 2.46006 0.0297065
  4 7.5 179 4.14935 1.52406 906.925 1.43662 3.26329 -0.0323963
  5 12.5 172 4.53495 1.46446 787.064 1.56536 3.5221 -0.489605
  6 17.5 166 4.50402 1.41337 872.721 1.84235 3.41486 0.781368
  7 22.5 169 4.19841 1.43892 951.317 1.32691 3.32208 -0.299788
  8 27.5 178 3.82696 1.51555 838.414 1.02924 3.00662 -0.13103
  9 32.5 193 4.24845 1.64326 881.735 0.850804 3.53347 0.0523816
  10 37.5 194 3.84417 1.65177 897.779 0.40374 3.29836 -0.301245
  11 42.5 192 3.48156 1.63475 929.646 0.357849 3.0076 -0.560211
  12 47.5 197 2.06199 1.67732 928.928 -0.033334 1.73804 -0.148739
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1450000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.282799 0.0425715 642.224 0.257308 0.116321 0.116321
  3 2.5 187 3.02065 1.59217 898.355 1.06368 2.45255 0.0240439
  4 7.5 179 4.13575 1.52406 807.415 1.4689 3.22611 -0.0818181
  5 12.5 172 4.54714 1.46446 925.237 1.58441 3.52313 -0.562384
  6 17.5 166 4.50903 1.41337 839.295 1.83314 3.42846 0.956309
  7 22.5 169 4.18766 1.43892 856.636 1.28558 3.33221 -0.303891
  8 27.5 178 3.81604 1.51555 974.16 1.00558 3.0093 0.0651674
  9 32.5 193 4.21359 1.64326 866.414 0.787739 3.51724 0.0496603
  10 37.5 194 3.78666 1.65177 876.031 0.335594 3.2444 0.0577846
  11 42.5 192 3.47343 1.63475 909.835 0.331482 3.00422 -0.639777
  12 47.5 197 2.06073 1.67732 918.687 -0.0510259 1.74281 -0.143806
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1455000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.197823 0.0425715 324.514 0.178453 0.0766454 -0.0766454
  3 2.5 187 3.00958 1.59217 894.123 1.04809 2.45395 0.115071
  4 7.5 179 4.13843 1.52406 893.411 1.45034 3.23827 -0.304596
  5 12.5 172 4.54529 1.46446 856.528 1.59893 3.51759 -0.576818
  6 17.5 166 4.51401 1.41337 778.138 1.85408 3.4215 0.653208
  7 22.5 169 4.15433 1.43892 919.394 1.2934 3.28392 -0.325422
  8 27.5 178 3.82358 1.51555 962.618 0.976026 3.00532 0.0664215
  9 32.5 193 4.22954 1.64326 869.002 0.778793 3.53016 0.057537
  10 37.5 194 3.78998 1.65177 890.855 0.336316 3.25468 0.0183502
  11 42.5 192 3.44537 1.63475 906.527 0.342483 2.96481 -0.607958
  12 47.5 197 2.08303 1.67732 872.892 -0.0337264 1.76607 -0.245387
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1460000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.193344 0.0425715 236.368 0.153822 0.116693 -0.116693
  3 2.5 187 2.99689 1.59217 905.497 1.03837 2.44775 0.111276
  4 7.5 179 4.1298 1.52406 875.924 1.44504 3.23528 -0.12828
  5 12.5 172 4.54217 1.46446 926.836 1.55394 3.52985 -0.46559
  6 17.5 166 4.49418 1.41337 893.067 1.82179 3.42746 1.07722
  7 22.5 169 4.15429 1.43892 838.206 1.26228 3.296 -0.323453
  8 27.5 178 3.8095 1.51555 805.998 0.975749 3.00977 -0.0758865
  9 32.5 193 4.20849 1.64326 876.149 0.77771 3.52343 -0.00419416
  10 37.5 194 3.80349 1.65177 924.936 0.299031 3.26291 -0.00853505
  11 42.5 192 3.46109 1.63475 867.597 0.311094 2.98397 -0.659186
  12 47.5 197 2.09058 1.67732 878.042 -0.0661442 1.77372 -0.174812
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1465000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.225105 0.0425715 158.831 0.197627 0.107698 0.00233318
  3 2.5 187 3.00437 1.59217 863.732 1.01767 2.46765 0.0546965
  4 7.5 179 4.15221 1.52406 895.995 1.42539 3.25901 -0.0265832
  5 12.5 172 4.5421 1.46446 825.743 1.56878 3.51826 -0.500252
  6 17.5 166 4.50893 1.41337 959.742 1.81205 3.45195 0.915565
  7 22.5 169 4.15006 1.43892 851.344 1.30269 3.28678 -0.271462
  8 27.5 178 3.82512 1.51555 898.176 1.00265 2.99883 -0.173473
  9 32.5 193 4.23639 1.64326 882.811 0.796453 3.53029 0.00927265
  10 37.5 194 3.78539 1.65177 864.782 0.341109 3.24629 0.0594879
  11 42.5 192 3.48289 1.63475 860.8 0.347977 3.00889 -0.658241
  12 47.5 197 2.05179 1.67732 890.457 -0.0370741 1.72314 -0.189541
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1470000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.306344 0.0425715 287.4 0.270938 0.13232 0.0684761
  3 2.5 187 3.02251 1.59217 935.58 1.0454 2.46994 0.0250202
  4 7.5 179 4.16921 1.52406 885.412 1.46792 3.2571 -0.310534
  5 12.5 172 4.50653 1.46446 901.478 1.56805 3.47596 -0.402864
  6 17.5 166 4.50885 1.41337 880.25 1.82251 3.43338 0.914212
  7 22.5 169 4.18156 1.43892 902.018 1.27531 3.31738 -0.347376
  8 27.5 178 3.82914 1.51555 860.097 0.97441 3.00907 -0.108717
  9 32.5 193 4.20803 1.64326 823.505 0.776968 3.51273 0.0410656
  10 37.5 194 3.76541 1.65177 794.127 0.330702 3.21633 0.0587476
  11 42.5 192 3.46888 1.63475 920.151 0.34119 3.0028 -0.656767
  12 47.5 197 2.10173 1.67732 847.981 -0.0447599 1.76251 -0.17381
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1475000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.172527 0.0425715 368.545 0.163014 0.0549673 -0.0076246
  3 2.5 187 3.05317 1.59217 916.239 1.04267 2.49903 0.0810238
  4 7.5 179 4.16694 1.52406 790.967 1.44928 3.27428 -0.262273
  5 12.5 172 4.53986 1.46446 795.065 1.58119 3.5024 -0.447557
  6 17.5 166 4.51198 1.41337 992.944 1.8426 3.44629 0.652495
  7 22.5 169 4.20206 1.43892 893.669 1.27555 3.34075 -0.298773
  8 27.5 178 3.79829 1.51555 880.975 0.967171 2.98076 -0.0475853
  9 32.5 193 4.22999 1.64326 848.721 0.785422 3.53667 -0.257929
  10 37.5 194 3.81079 1.65177 877.669 0.301718 3.25776 -0.0298302
  11 42.5 192 3.49141 1.63475 823.399 0.340642 3.00735 -0.63782
  12 47.5 197 2.0819 1.67732 904.541 -0.0929041 1.74754 -0.134742
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1480000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.2331 0.0425715 124.501 0.210879 0.0859042 -0.0859042
  3 2.5 187 3.01852 1.59217 864.36 1.03524 2.47405 0.0801373
  4 7.5 179 4.14709 1.52406 920.674 1.43816 3.25996 -0.0935003
  5 12.5 172 4.50898 1.46446 874.226 1.55862 3.47038 -0.477636
  6 17.5 166 4.50547 1.41337 955.198 1.8556 3.44198 1.02503
  7 22.5 169 4.23742 1.43892 864.116 1.32648 3.35845 -0.264856
  8 27.5 178 3.85057 1.51555 834.523 1.011 3.01787 -0.153835
  9 32.5 193 4.22557 1.64326 834.205 0.795368 3.51594 0.0628778
  10 37.5 194 3.80651 1.65177 850.416 0.305956 3.26586 0.0207774
  11 42.5 192 3.47799 1.63475 882.593 0.330555 3.00498 -0.550328
  12 47.5 197 2.09344 1.67732 892.788 -0.0779157 1.75973 -0.190335
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1485000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.277765 0.0425715 604.146 0.245961 0.128466 0.128466
  3 2.5 187 3.03134 1.59217 928.803 1.03789 2.47993 0.0399482
  4 7.5 179 4.17002 1.52406 940.791 1.46703 3.2732 -0.0458095
  5 12.5 172 4.52574 1.46446 899.801 1.57525 3.48572 -0.539078
  6 17.5 166 4.50858 1.41337 960.79 1.81538 3.44991 0.979938
  7 22.5 169 4.21724 1.43892 910.939 1.28586 3.36105 -0.375227
  8 27.5 178 3.82172 1.51555 902.076 0.975702 2.99749 -0.131688
  9 32.5 193 4.23466 1.64326 937.14 0.790954 3.51862 0.0661984
  10 37.5 194 3.81185 1.65177 871.437 0.322778 3.26908 -0.0114746
  11 42.5 192 3.45666 1.63475 869.938 0.320003 2.99946 -0.684958
  12 47.5 197 2.08773 1.67732 948.55 -0.0644594 1.76361 -0.181956
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1490000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.204099 0.0425715 254.821 0.186476 0.0769513 -0.0298244
  3 2.5 187 3.0281 1.59217 931.069 1.04425 2.47295 0.061767
  4 7.5 179 4.16708 1.52406 934.503 1.45339 3.27036 -0.368116
  5 12.5 172 4.53131 1.46446 968.928 1.5745 3.49769 -0.520943
  6 17.5 166 4.50231 1.41337 900.51 1.85886 3.42825 0.633599
  7 22.5 169 4.21692 1.43892 918.848 1.27616 3.35448 -0.326594
  8 27.5 178 3.83147 1.51555 843.027 0.974409 3.01838 -0.0673157
  9 32.5 193 4.17736 1.64326 941.233 0.74697 3.50761 0.00317441
  10 37.5 194 3.77673 1.65177 879.163 0.29008 3.23845 0.0495638
  11 42.5 192 3.44986 1.63475 806.849 0.30661 2.97984 -0.587161
  12 47.5 197 2.09114 1.67732 960.807 -0.0888147 1.76479 -0.170938
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1495000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.263265 0.0425715 128.141 0.237532 0.113166 0.0309693
  3 2.5 187 3.02266 1.59217 937.972 1.04418 2.46454 -0.000196275
  4 7.5 179 4.17383 1.52406 822.136 1.45208 3.27651 -0.309128
  5 12.5 172 4.52765 1.46446 981.817 1.57455 3.4762 -0.513671
  6 17.5 166 4.49783 1.41337 838.919 1.82681 3.4254 0.967626
  7 22.5 169 4.20153 1.43892 865.838 1.30519 3.33191 -0.349496
  8 27.5 178 3.83324 1.51555 817.586 1.0009 3.01948 -0.12633
  9 32.5 193 4.22241 1.64326 913.645 0.780607 3.52371 0.0909701
  10 37.5 194 3.79267 1.65177 955.68 0.339509 3.24386 0.101189
  11 42.5 192 3.47995 1.63475 833.452 0.358383 3.00639 -0.718887
  12 47.5 197 2.12253 1.67732 869.936 -0.0515005 1.78078 -0.177317
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1500000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.167301 0.0425715 38.3312 0.135068 0.0979268 0.0979268
  3 2.5 187 3.0315 1.59217 994.979 1.05743 2.46348 0.0399896
  4 7.5 179 4.15908 1.52406 858.787 1.44903 3.27129 -0.311477
  5 12.5 172 4.52623 1.46446 1004.65 1.56832 3.49376 -0.50867
  6 17.5 166 4.50114 1.41337 867.208 1.83097 3.4249 0.868813
  7 22.5 169 4.18644 1.43892 901.53 1.26957 3.31242 -0.299058
  8 27.5 178 3.80492 1.51555 895.45 0.982924 2.975 0.153516
  9 32.5 193 4.20813 1.64326 877.01 0.773499 3.50856 -0.0126233
  10 37.5 194 3.78739 1.65177 868.835 0.325804 3.24542 -0.287395
  11 42.5 192 3.4846 1.63475 776.016 0.340815 3.00939 -0.658668
  12 47.5 197 2.13226 1.67732 874.453 -0.0707939 1.7933 -0.230767
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1505000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.169871 0.0425715 168.064 0.160014 0.0559749 -0.0559749
  3 2.5 187 3.026 1.59217 878.713 1.05293 2.46394 0.0880839
  4 7.5 179 4.15269 1.52406 878.264 1.4507 3.27146 0.0183312
  5 12.5 172 4.51852 1.46446 853.77 1.60814 3.48052 -0.458519
  6 17.5 166 4.52314 1.41337 903.901 1.85568 3.43196 0.684324
  7 22.5 169 4.18901 1.43892 914.213 1.27047 3.31453 -0.243157
  8 27.5 178 3.78899 1.51555 956.992 0.991996 2.96362 -0.0730542
  9 32.5 193 4.20575 1.64326 914.096 0.773787 3.51421 0.093426
  10 37.5 194 3.77103 1.65177 836.645 0.31953 3.24293 -0.308738
  11 42.5 192 3.47335 1.63475 964.38 0.314597 3.00649 -0.617873
  12 47.5 197 2.11129 1.67732 886.452 -0.0881025 1.78492 -0.14395
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1510000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.256552 0.0425715 166.228 0.23507 0.0873448 0.0480325
  3 2.5 187 3.02138 1.59217 925.241 1.0417 2.47836 0.0337576
  4 7.5 179 4.13422 1.52406 815.496 1.46358 3.2479 -0.0124247
  5 12.5 172 4.53036 1.46446 960.979 1.61094 3.4829 -0.515058
  6 17.5 166 4.48531 1.41337 933.503 1.82167 3.42305 0.623879
  7 22.5 169 4.21617 1.43892 947.763 1.27561 3.33383 -0.269468
  8 27.5 178 3.80242 1.51555 862.112 0.987974 2.96898 -0.0947202
  9 32.5 193 4.22782 1.64326 875.67 0.805641 3.50371 0.0536794
  10 37.5 194 3.81486 1.65177 897.372 0.35259 3.26713 -0.204674
  11 42.5 192 3.52493 1.63475 936.58 0.331404 3.06308 -0.672516
  12 47.5 197 2.10987 1.67732 840.568 -0.0636203 1.7936 -0.142085
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1515000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.266407 0.0425715 188.389 0.22676 0.138345 0.138345
  3 2.5 187 3.03796 1.59217 946.745 1.06043 2.48225 0.0871769
  4 7.5 179 4.16596 1.52406 860.834 1.46775 3.25593 -0.184201
  5 12.5 172 4.52301 1.46446 819.643 1.56247 3.49088 -0.537478
  6 17.5 166 4.49742 1.41337 927.381 1.81789 3.43512 0.964808
  7 22.5 169 4.19479 1.43892 866.999 1.25332 3.3177 -0.308492
  8 27.5 178 3.8464 1.51555 938.83 0.975573 3.04158 -0.147365
  9 32.5 193 4.22624 1.64326 917.527 0.775336 3.52689 -0.189947
  10 37.5 194 3.79647 1.65177 904.787 0.328248 3.2489 -0.141883
  11 42.5 192 3.50847 1.63475 890.617 0.326235 3.04298 -0.952669
  12 47.5 197 2.12466 1.67732 1041.3 -0.0800416 1.80881 -0.128192
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1520000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.31207 0.0425715 399.01 0.285131 0.116112 -0.0702497
  3 2.5 187 3.00602 1.59217 814.031 1.04895 2.44821 0.118624
  4 7.5 179 4.14091 1.52406 859.54 1.44862 3.25633 -0.214993
  5 12.5 172 4.5154 1.46446 878.991 1.58097 3.47018 -0.433999
  6 17.5 166 4.5026 1.41337 898.188 1.82967 3.42878 0.894185
  7 22.5 169 4.19888 1.43892 931.171 1.25432 3.32464 -0.292519
  8 27.5 178 3.83668 1.51555 860.878 0.987146 3.00632 -0.0866311
  9 32.5 193 4.23176 1.64326 815.78 0.783419 3.52336 0.137808
  10 37.5 194 3.83419 1.65177 1021.21 0.360008 3.27942 0.0811967
  11 42.5 192 3.50246 1.63475 845.484 0.347058 3.02103 -0.615029
  12 47.5 197 2.12278 1.67732 778.191 -0.0340695 1.79713 -0.107729
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1525000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.243325 0.0425715 216.312 0.205797 0.124905 -0.0199787
  3 2.5 187 2.99726 1.59217 953.562 1.02629 2.46037 0.0499053
  4 7.5 179 4.16855 1.52406 986.315 1.45603 3.27125 -0.292056
  5 12.5 172 4.53105 1.46446 827.9 1.59119 3.48692 -0.54685
  6 17.5 166 4.52539 1.41337 912.778 1.85491 3.44686 1.2651
  7 22.5 169 4.22183 1.43892 813.872 1.30141 3.34771 -0.32
  8 27.5 178 3.82467 1.51555 866.798 0.997613 3.0042 -0.155866
  9 32.5 193 4.23248 1.64326 904.621 0.785138 3.52644 -0.266355
  10 37.5 194 3.81552 1.65177 951.416 0.346557 3.27963 0.0159054
  11 42.5 192 3.50487 1.63475 882.874 0.327316 3.02025 -0.573951
  12 47.5 197 2.12065 1.67732 885.695 -0.0716198 1.79941 -0.260814
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1530000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.229427 0.0425715 298.622 0.215804 0.0767878 0.0767878
  3 2.5 187 3.01144 1.59217 895.305 1.0695 2.4553 0.0731009
  4 7.5 179 4.17013 1.52406 813.157 1.49471 3.25609 -0.0219602
  5 12.5 172 4.53689 1.46446 879.953 1.61732 3.47737 -0.435566
  6 17.5 166 4.50588 1.41337 896.322 1.86719 3.41852 1.28711
  7 22.5 169 4.2204 1.43892 892.978 1.33579 3.32637 -0.186644
  8 27.5 178 3.82382 1.51555 939.137 1.01701 2.98611 -0.128049
  9 32.5 193 4.21793 1.64326 958.191 0.803422 3.51071 -0.186104
  10 37.5 194 3.83132 1.65177 880.572 0.360706 3.2862 -0.22694
  11 42.5 192 3.5 1.63475 907.433 0.341445 3.01547 -0.621863
  12 47.5 197 2.132 1.67732 813.924 -0.0614711 1.80828 -0.130445
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1535000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.269587 0.0425715 528.074 0.227744 0.143831 0.00699646
  3 2.5 187 3.01343 1.59217 833.085 1.03547 2.46622 0.0865702
  4 7.5 179 4.17425 1.52406 848.088 1.46552 3.28406 -0.0055839
  5 12.5 172 4.53896 1.46446 909.117 1.59204 3.50505 -0.45399
  6 17.5 166 4.494 1.41337 917.272 1.83992 3.42205 0.614828
  7 22.5 169 4.20994 1.43892 829.992 1.31303 3.33359 -0.283167
  8 27.5 178 3.84559 1.51555 911.391 0.992952 3.00817 -0.115237
  9 32.5 193 4.20062 1.64326 885.823 0.783537 3.49895 -0.261315
  10 37.5 194 3.81622 1.65177 837.972 0.327914 3.28428 -0.251223
  11 42.5 192 3.50372 1.63475 936.672 0.323778 3.03852 -0.659997
  12 47.5 197 2.0948 1.67732 900.851 -0.0704112 1.77665 -0.173475
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1540000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.309609 0.0425715 240.048 0.286722 0.112956 0.112956
  3 2.5 187 3.00488 1.59217 874.495 1.0404 2.45641 0.0507452
  4 7.5 179 4.16819 1.52406 896.353 1.46977 3.26314 -0.328573
  5 12.5 172 4.52577 1.46446 888.184 1.59243 3.48593 -0.350977
  6 17.5 166 4.51507 1.41337 977.935 1.85517 3.43894 0.946859
  7 22.5 169 4.22276 1.43892 927.028 1.33095 3.33983 -0.333931
  8 27.5 178 3.84453 1.51555 857.062 1.01674 2.99136 -0.11525
  9 32.5 193 4.22354 1.64326 941.995 0.802308 3.52707 -0.174192
  10 37.5 194 3.80308 1.65177 863.284 0.354725 3.26259 -0.545972
  11 42.5 192 3.50639 1.63475 900.542 0.330053 3.03595 -0.929769
  12 47.5 197 2.10077 1.67732 951.158 -0.055165 1.77823 -0.193998
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1545000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.225037 0.0425715 598.177 0.200558 0.102043 -0.00682167
  3 2.5 187 3.0102 1.59217 859.828 1.03439 2.46412 0.11149
  4 7.5 179 4.16314 1.52406 878.256 1.44996 3.27192 -0.295676
  5 12.5 172 4.50023 1.46446 828.243 1.56107 3.46236 -0.500594
  6 17.5 166 4.50917 1.41337 850.579 1.81014 3.43404 0.668502
  7 22.5 169 4.22498 1.43892 882.449 1.27909 3.34385 -0.313263
  8 27.5 178 3.84868 1.51555 996.931 1.02182 3.00414 0.373555
  9 32.5 193 4.24055 1.64326 849.062 0.818817 3.53204 -0.251229
  10 37.5 194 3.80899 1.65177 821.955 0.388122 3.26935 0.0709119
  11 42.5 192 3.51446 1.63475 901.892 0.392101 3.0426 -0.583713
  12 47.5 197 2.13693 1.67732 861.828 -0.0416782 1.81546 -0.245364
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1550000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.197793 0.0425715 137.819 0.183108 0.0645487 0.0645487
  3 2.5 187 3.02123 1.59217 847.462 1.03335 2.47551 0.016045
  4 7.5 179 4.16229 1.52406 875.744 1.449 3.27519 -0.0749061
  5 12.5 172 4.53111 1.46446 893.515 1.58543 3.48749 -0.498367
  6 17.5 166 4.51051 1.41337 912.868 1.83479 3.42446 0.975013
  7 22.5 169 4.19558 1.43892 923.247 1.3072 3.32367 -0.294886
  8 27.5 178 3.83598 1.51555 975.354 1.00423 2.98857 -0.168769
  9 32.5 193 4.22866 1.64326 947.125 0.805254 3.53283 -0.236859
  10 37.5 194 3.7978 1.65177 838.339 0.349673 3.26679 -0.183562
  11 42.5 192 3.53465 1.63475 915.813 0.340706 3.07103 -0.589474
  12 47.5 197 2.10604 1.67732 909.157 -0.0621731 1.79113 -0.193521
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1555000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.199252 0.0425715 236.148 0.166623 0.108324 -0.108324
  3 2.5 187 3.00555 1.59217 906.368 1.0284 2.4598 0.0637781
  4 7.5 179 4.12385 1.52406 791.082 1.44206 3.23462 -0.0270504
  5 12.5 172 4.51454 1.46446 934.991 1.54565 3.487 -0.517355
  6 17.5 166 4.47402 1.41337 898.429 1.80121 3.40641 0.64743
  7 22.5 169 4.17731 1.43892 874.076 1.27583 3.30861 -0.341125
  8 27.5 178 3.85361 1.51555 954.574 0.985589 3.01152 -0.1049
  9 32.5 193 4.2113 1.64326 980.114 0.766358 3.50997 -0.220492
  10 37.5 194 3.79166 1.65177 858.632 0.316835 3.26303 0.0810718
  11 42.5 192 3.53788 1.63475 971.293 0.332531 3.06968 -0.68111
  12 47.5 197 2.12862 1.67732 891.318 -0.0765107 1.80608 -0.222724
# Chunk-averaged data for fix fmobileOstc1 and group mobileO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1560000 12 1832
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 5 0.291336 0.0425715 188.943 0.224644 0.181932 0.181932
  3 2.5 187 3.02386 1.59217 914.886 1.0531 2.46604 0.0692109
  4 7.5 179 4.18042 1.52406 795.983 1.4706 3.27371 -0.267338
  5 12.5 172 4.51263 1.46446 821.666 1.58354 3.4778 -0.448209
  6 17.5 166 4.50087 1.41337 884.017 1.81542 3.44174 0.54828
  7 22.5 169 4.19937 1.43892 965.108 1.28804 3.33264 -0.288615
