# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 600
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2025000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60764 6.83916 1579.76 -2.24973 2.33085 0.163558
  4 7.5 106 3.8958 10.0688 1131.85 -3.07152 1.96814 -0.567319
  5 12.5 103 5.7445 9.78379 1074.13 -3.84748 3.28203 -0.000237141
  6 17.5 102 5.39102 9.6888 1202.76 -4.15827 2.70425 0.319817
  7 22.5 109 5.52588 10.3537 1243.53 -4.46471 2.50909 -0.467547
  8 27.5 97 6.00667 9.21386 1307.02 -4.3933 3.18637 -0.0758813
  9 32.5 11 6.34435 1.04487 1210.9 -3.0518 4.67983 2.83384
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2030000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60584 6.83916 1284.71 -2.21984 2.34579 0.182821
  4 7.5 106 3.87611 10.0688 1215.23 -3.05284 1.98028 -0.307657
  5 12.5 103 5.74133 9.78379 1256.85 -3.86387 3.24139 0.0638547
  6 17.5 102 5.42248 9.6888 1409.99 -4.19899 2.71079 0.524841
  7 22.5 109 5.52915 10.3537 1237.82 -4.45903 2.55556 -0.373593
  8 27.5 97 6.00946 9.21386 1330.44 -4.40428 3.18251 -0.0532807
  9 32.5 11 6.26207 1.04487 1037.61 -3.08165 4.67236 2.83338
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2035000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62126 6.83916 1144.87 -2.242 2.34434 0.183128
  4 7.5 106 3.86218 10.0688 1363.3 -3.04848 1.93396 -0.35474
  5 12.5 103 5.77345 9.78379 1151.59 -3.86902 3.30578 0.137581
  6 17.5 102 5.36745 9.6888 1366.05 -4.14651 2.69373 0.608129
  7 22.5 109 5.50533 10.3537 1228.09 -4.43337 2.51972 -0.407072
  8 27.5 97 5.97708 9.21386 1291.7 -4.39038 3.16224 -0.120234
  9 32.5 11 6.3159 1.04487 1972.37 -3.24298 4.64532 3.10583
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2040000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.5955 6.83916 1189.62 -2.22004 2.32427 0.215441
  4 7.5 106 3.83714 10.0688 1230.97 -3.02505 1.93558 -0.520605
  5 12.5 103 5.74994 9.78379 1202.91 -3.86227 3.26558 0.108107
  6 17.5 102 5.36362 9.6888 1298.68 -4.16145 2.65196 0.653926
  7 22.5 109 5.50333 10.3537 1253.8 -4.44195 2.50986 -0.245125
  8 27.5 97 6.0177 9.21386 1309.25 -4.41967 3.17107 -0.0633808
  9 32.5 11 6.20757 1.04487 984.147 -3.1838 4.56575 2.75377
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2045000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60016 6.83916 1271.17 -2.18415 2.3559 0.139476
  4 7.5 106 3.87669 10.0688 1272.71 -3.05316 1.96462 -0.49242
  5 12.5 103 5.74654 9.78379 1324.45 -3.84606 3.2868 0.0658962
  6 17.5 102 5.3572 9.6888 1170.35 -4.13055 2.6971 0.371698
  7 22.5 109 5.4947 10.3537 1149.54 -4.41427 2.54056 -0.329647
  8 27.5 97 5.96299 9.21386 1249.85 -4.3684 3.1433 -0.047155
  9 32.5 11 6.25974 1.04487 1062.56 -3.30456 4.42561 2.70432
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2050000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61846 6.83916 1209.61 -2.23407 2.35125 0.162459
  4 7.5 106 3.85966 10.0688 1175.86 -3.04302 1.93238 -0.535503
  5 12.5 103 5.76489 9.78379 1202.44 -3.87305 3.2865 0.0273741
  6 17.5 102 5.33025 9.6888 1106.13 -4.10444 2.68407 0.485838
  7 22.5 109 5.48443 10.3537 1308.15 -4.41937 2.50657 -0.323326
  8 27.5 97 5.9384 9.21386 1422.26 -4.34196 3.16225 -0.073509
  9 32.5 11 6.16312 1.04487 1072.56 -3.10103 4.52402 2.81112
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2055000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59326 6.83916 1382.65 -2.18621 2.34078 0.216522
  4 7.5 106 3.83461 10.0688 1202.03 -3.02845 1.89468 -0.501095
  5 12.5 103 5.7396 9.78379 1256.48 -3.84225 3.27669 0.159915
  6 17.5 102 5.33137 9.6888 1340.46 -4.08153 2.72673 0.504451
  7 22.5 109 5.48648 10.3537 1255.3 -4.41742 2.50711 -0.364553
  8 27.5 97 5.94261 9.21386 1233.91 -4.34204 3.15614 -0.0617689
  9 32.5 11 6.27311 1.04487 938.504 -3.27883 4.4943 2.81021
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2060000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62573 6.83916 1058.28 -2.2279 2.33812 0.146239
  4 7.5 106 3.83584 10.0688 1503.28 -3.03764 1.89955 -0.467373
  5 12.5 103 5.77523 9.78379 1243.36 -3.86009 3.31492 0.112286
  6 17.5 102 5.34864 9.6888 1370.39 -4.11928 2.70176 0.77862
  7 22.5 109 5.45049 10.3537 1285.59 -4.40492 2.44683 -0.48114
  8 27.5 97 5.96258 9.21386 1249.56 -4.37741 3.15048 -0.0468206
  9 32.5 11 6.23249 1.04487 1516.42 -3.24104 4.54472 2.75233
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2065000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.64132 6.83916 1289.47 -2.23941 2.37448 0.227217
  4 7.5 106 3.82335 10.0688 1200.75 -3.03541 1.87969 -0.541712
  5 12.5 103 5.75012 9.78379 1175.94 -3.84682 3.29114 0.10269
  6 17.5 102 5.36213 9.6888 1147.67 -4.14692 2.7038 0.53951
  7 22.5 109 5.48532 10.3537 1336.01 -4.43566 2.45532 -0.386267
  8 27.5 97 5.97475 9.21386 1200.46 -4.36358 3.17445 -0.00809685
  9 32.5 11 6.31834 1.04487 1416.75 -3.30172 4.53246 2.80064
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2070000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60829 6.83916 1203.32 -2.20305 2.35263 0.253956
  4 7.5 106 3.8645 10.0688 1286.19 -3.04839 1.91534 -0.507044
  5 12.5 103 5.74496 9.78379 1328.32 -3.8614 3.25617 0.205198
  6 17.5 102 5.34367 9.6888 1230.9 -4.11814 2.69767 0.61347
  7 22.5 109 5.48269 10.3537 1330.9 -4.40878 2.50228 -0.41172
  8 27.5 97 5.97541 9.21386 1323.91 -4.35677 3.18368 -0.0913965
  9 32.5 11 6.25311 1.04487 1621.17 -3.31816 4.40956 2.81874
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2075000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62351 6.83916 1393.2 -2.22938 2.34623 0.304482
  4 7.5 106 3.85624 10.0688 1478.12 -3.03307 1.93207 -0.510762
  5 12.5 103 5.74322 9.78379 1336.13 -3.83974 3.29047 0.102344
  6 17.5 102 5.34288 9.6888 1206.94 -4.11462 2.68302 0.509586
  7 22.5 109 5.47005 10.3537 1372.33 -4.40544 2.50431 -0.43726
  8 27.5 97 5.95868 9.21386 1300.42 -4.33781 3.18435 -0.185666
  9 32.5 11 6.37019 1.04487 1500.47 -3.36328 4.55656 3.14694
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2080000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.59692 6.83916 1158.69 -2.18599 2.34767 0.137854
  4 7.5 106 3.81786 10.0688 1316.34 -2.99507 1.93285 -0.426985
  5 12.5 103 5.72244 9.78379 1277.53 -3.80602 3.27784 0.0948148
  6 17.5 102 5.31915 9.6888 1411.83 -4.11665 2.6461 0.642132
  7 22.5 109 5.47837 10.3537 1327.91 -4.41762 2.49219 -0.365117
  8 27.5 97 6.02708 9.21386 1310.79 -4.40814 3.2088 -0.136364
  9 32.5 11 6.45189 1.04487 1302.08 -3.39966 4.60335 2.8439
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2085000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62717 6.83916 1576.18 -2.23291 2.36295 0.228823
  4 7.5 106 3.84934 10.0688 1302.73 -3.03742 1.89842 -0.485881
  5 12.5 103 5.72729 9.78379 1366.15 -3.8584 3.23463 0.0912583
  6 17.5 102 5.33633 9.6888 1274.99 -4.13825 2.65478 0.413164
  7 22.5 109 5.4873 10.3537 1329.07 -4.42141 2.50378 -0.37477
  8 27.5 97 5.97003 9.21386 1286.68 -4.36939 3.18694 -0.0759921
  9 32.5 11 6.39664 1.04487 1208.88 -3.33184 4.5841 2.9005
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2090000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61212 6.83916 998.345 -2.20383 2.36339 0.231467
  4 7.5 106 3.8385 10.0688 1224 -3.03058 1.89843 -0.484088
  5 12.5 103 5.73044 9.78379 1339.12 -3.83442 3.27277 0.104054
  6 17.5 102 5.32873 9.6888 1302.11 -4.09608 2.71409 0.517376
  7 22.5 109 5.47842 10.3537 1291.66 -4.39491 2.5205 -0.308014
  8 27.5 97 5.98136 9.21386 1219.75 -4.34315 3.22777 -0.142336
  9 32.5 11 6.42002 1.04487 1233.31 -3.39171 4.56363 2.7124
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2095000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60242 6.83916 1187.3 -2.21106 2.35258 0.205396
  4 7.5 106 3.86287 10.0688 1441.34 -3.05914 1.90566 -0.36734
  5 12.5 103 5.76444 9.78379 1294.35 -3.8575 3.31195 0.101556
  6 17.5 102 5.35231 9.6888 1219.84 -4.07573 2.78045 0.47293
  7 22.5 109 5.50121 10.3537 1278.94 -4.38489 2.6163 -0.300514
  8 27.5 97 5.92757 9.21386 1169.25 -4.2868 3.23042 -0.147367
  9 32.5 11 6.32746 1.04487 1036.17 -3.1695 4.66838 2.89393
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2100000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62994 6.83916 1230.4 -2.23612 2.36768 0.306242
  4 7.5 106 3.84293 10.0688 1198.81 -3.04444 1.89704 -0.357712
  5 12.5 103 5.72498 9.78379 1221.73 -3.84102 3.25707 0.222445
  6 17.5 102 5.37188 9.6888 1319.49 -4.09469 2.77317 0.414364
  7 22.5 109 5.4695 10.3537 1382.13 -4.36886 2.55686 -0.368228
  8 27.5 97 5.99726 9.21386 1311.62 -4.36909 3.22939 -0.163941
  9 32.5 11 6.42649 1.04487 1066.61 -3.38957 4.62118 3.19491
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2105000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.6224 6.83916 1326.6 -2.20642 2.36569 0.101823
  4 7.5 106 3.849 10.0688 1251.27 -3.04297 1.92328 -0.589279
  5 12.5 103 5.73759 9.78379 1006.31 -3.84924 3.26921 0.168313
  6 17.5 102 5.34689 9.6888 1192.82 -4.10411 2.7402 0.397794
  7 22.5 109 5.51827 10.3537 1324.41 -4.39947 2.59371 -0.393695
  8 27.5 97 5.99578 9.21386 1440.27 -4.35702 3.2271 -0.144355
  9 32.5 11 6.29331 1.04487 1419.19 -3.17981 4.55111 2.79494
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2110000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60409 6.83916 1149.15 -2.23006 2.32737 0.106083
  4 7.5 106 3.89658 10.0688 1118.72 -3.07529 1.94874 -0.441504
  5 12.5 103 5.77274 9.78379 1398.8 -3.87723 3.29101 0.122425
  6 17.5 102 5.38731 9.6888 1170.45 -4.13188 2.77746 0.498939
  7 22.5 109 5.50728 10.3537 1200.62 -4.40783 2.57164 -0.355009
  8 27.5 97 5.9855 9.21386 1307.59 -4.38997 3.176 -0.0893668
  9 32.5 11 6.34521 1.04487 1228.63 -3.26011 4.59812 3.16297
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2115000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60727 6.83916 1391.08 -2.20159 2.35218 0.177465
  4 7.5 106 3.86399 10.0688 1342.82 -3.06955 1.89821 -0.321193
  5 12.5 103 5.74827 9.78379 1215.84 -3.83878 3.28804 0.145714
  6 17.5 102 5.37867 9.6888 1319.44 -4.13867 2.72404 0.576009
  7 22.5 109 5.5431 10.3537 1202.56 -4.4392 2.57589 -0.445922
  8 27.5 97 6.00484 9.21386 1500.66 -4.38123 3.20836 -0.0877914
  9 32.5 11 6.35191 1.04487 1563.96 -3.26069 4.60011 2.85115
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2120000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.58865 6.83916 1148.88 -2.2004 2.34811 0.174214
  4 7.5 106 3.83394 10.0688 1358.79 -3.02498 1.90362 -0.497241
  5 12.5 103 5.74866 9.78379 1397.59 -3.84585 3.28056 0.322094
  6 17.5 102 5.35057 9.6888 1205.33 -4.11762 2.72716 0.671836
  7 22.5 109 5.50042 10.3537 1263.75 -4.40023 2.56942 -0.443055
  8 27.5 97 6.04807 9.21386 1269.01 -4.40998 3.24218 -0.0628487
  9 32.5 11 6.43737 1.04487 905.813 -3.30379 4.64291 3.18393
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2125000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.63494 6.83916 1358.18 -2.24811 2.36035 0.209532
  4 7.5 106 3.86649 10.0688 1258.6 -3.05881 1.91905 -0.492518
  5 12.5 103 5.78396 9.78379 1158.1 -3.87332 3.29936 0.129445
  6 17.5 102 5.36142 9.6888 1437.29 -4.10924 2.74788 0.622105
  7 22.5 109 5.48441 10.3537 1331.07 -4.39473 2.53865 -0.371037
  8 27.5 97 5.99487 9.21386 1167.66 -4.35954 3.19842 -0.00538146
  9 32.5 11 6.3156 1.04487 1836.64 -3.33173 4.54933 3.28694
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2130000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.61843 6.83916 1415.14 -2.23762 2.34466 0.237205
  4 7.5 106 3.88714 10.0688 1267.88 -3.08539 1.91693 -0.529489
  5 12.5 103 5.78051 9.78379 1342.4 -3.88432 3.29815 0.169015
  6 17.5 102 5.35918 9.6888 1481.66 -4.13043 2.69824 0.628615
  7 22.5 109 5.52873 10.3537 1324.45 -4.44708 2.53574 -0.353069
  8 27.5 97 5.95732 9.21386 1411.54 -4.35235 3.13791 -0.0330437
  9 32.5 11 6.35223 1.04487 2030.98 -3.32971 4.54526 2.80582
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2135000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.63143 6.83916 1120.3 -2.2399 2.3454 0.169268
  4 7.5 106 3.87883 10.0688 1245.84 -3.07 1.93919 -0.445741
  5 12.5 103 5.76275 9.78379 1336.48 -3.87464 3.27774 0.179524
  6 17.5 102 5.35319 9.6888 1481.32 -4.1077 2.7314 0.557451
  7 22.5 109 5.52611 10.3537 1291.54 -4.4347 2.5606 -0.407088
  8 27.5 97 6.01224 9.21386 1126.82 -4.38638 3.18824 -0.140483
  9 32.5 11 6.37928 1.04487 1250.1 -3.40045 4.51584 3.23326
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2140000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.60952 6.83916 1355.05 -2.25054 2.32688 0.216609
  4 7.5 106 3.87661 10.0688 1435.62 -3.09233 1.87259 -0.542419
  5 12.5 103 5.77542 9.78379 1076.33 -3.89907 3.27767 0.0559489
  6 17.5 102 5.32827 9.6888 1290.2 -4.08886 2.71237 0.615197
  7 22.5 109 5.46834 10.3537 1319.66 -4.38011 2.55156 -0.3804
  8 27.5 97 6.01775 9.21386 1499.55 -4.35543 3.26543 -0.0115719
  9 32.5 11 6.31543 1.04487 1127.38 -3.33771 4.45084 2.86312
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2145000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62108 6.83916 1187.39 -2.21976 2.36059 0.167621
  4 7.5 106 3.88468 10.0688 1271.41 -3.07319 1.92703 -0.412332
  5 12.5 103 5.78029 9.78379 1367.36 -3.86851 3.317 0.125096
  6 17.5 102 5.33134 9.6888 1174.25 -4.10651 2.70394 0.363592
  7 22.5 109 5.48604 10.3537 1463.78 -4.40186 2.53973 -0.311204
  8 27.5 97 6.00813 9.21386 1296.38 -4.3825 3.21564 -0.0966205
  9 32.5 11 6.3287 1.04487 1299.65 -3.29323 4.5101 2.86452
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2150000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.63073 6.83916 1236.33 -2.23763 2.3568 0.157825
  4 7.5 106 3.87158 10.0688 1239.02 -3.05001 1.93044 -0.543123
  5 12.5 103 5.76812 9.78379 1268.59 -3.8509 3.3091 0.113372
  6 17.5 102 5.36806 9.6888 1421.71 -4.09144 2.78809 0.31012
  7 22.5 109 5.4797 10.3537 1289.46 -4.38885 2.54336 -0.420203
  8 27.5 97 5.97622 9.21386 1252.5 -4.37551 3.16606 -0.0964167
  9 32.5 11 6.3108 1.04487 1829.26 -3.36288 4.42943 2.78901
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2155000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62454 6.83916 1184.35 -2.22256 2.35573 0.285459
  4 7.5 106 3.82386 10.0688 1272.06 -3.01321 1.89948 -0.356059
  5 12.5 103 5.75601 9.78379 1383.03 -3.85967 3.29088 0.145359
  6 17.5 102 5.36138 9.6888 1236.77 -4.10369 2.74815 0.488304
  7 22.5 109 5.49171 10.3537 1315.85 -4.40328 2.52541 -0.367517
  8 27.5 97 5.97939 9.21386 1172.1 -4.36884 3.17779 -0.162232
  9 32.5 11 6.40497 1.04487 986.765 -3.46628 4.44853 2.89386
  10 37.5 0 0 0 0 0 0 0
  11 42.5 0 0 0 0 0 0 0
  12 47.5 0 0 0 0 0 0 0
# Chunk-averaged data for fix fmobileHfstc1 and group mobileHf
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
2160000 12 600
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 72 3.62607 6.83916 1288.85 -2.23134 2.34204 0.368951
  4 7.5 106 3.84837 10.0688 1273.97 -3.02973 1.94064 -0.27058
  5 12.5 103 5.75124 9.78379 1303.49 -3.84383 3.31475 0.0436528
  6 17.5 102 5.36017 9.6888 1192.84 -4.09642 2.75389 0.493158
