# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
0 12 263
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1595000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.1006 0.192595 428.95 -4.85035 1.51894 -1.51894
  9 32.5 69 5.71933 6.64452 259.118 -4.86397 2.26599 0.630518
  10 37.5 66 5.81382 6.35563 325.169 -4.87631 2.31748 1.0643
  11 42.5 62 6.54252 5.97044 340.424 -5.12331 2.96103 -1.30355
  12 47.5 64 6.19905 6.16304 249.941 -5.49612 2.13421 -0.102265
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1600000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.08361 0.192595 321.36 -4.80675 1.57681 -1.57681
  9 32.5 69 5.70592 6.64452 305.583 -4.84222 2.26454 0.660462
  10 37.5 66 5.82816 6.35563 291.515 -4.894 2.31475 1.064
  11 42.5 62 6.57383 5.97044 305.124 -5.15124 2.98235 -1.2316
  12 47.5 64 6.17117 6.16304 275.222 -5.46535 2.13599 -0.0454927
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1605000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.14368 0.192595 105.843 -4.9115 1.48359 -1.48359
  9 32.5 69 5.72017 6.64452 298.023 -4.85108 2.28174 0.667111
  10 37.5 66 5.81684 6.35563 334.058 -4.87779 2.3223 1.04633
  11 42.5 62 6.58796 5.97044 271.674 -5.17229 2.95775 -1.34108
  12 47.5 64 6.19874 6.16304 289.445 -5.48204 2.17038 -0.154373
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1610000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.13217 0.192595 200.595 -4.84305 1.6275 -1.6275
  9 32.5 69 5.70336 6.64452 269.375 -4.83608 2.27654 0.691551
  10 37.5 66 5.83924 6.35563 256.148 -4.89299 2.33635 1.06944
  11 42.5 62 6.58135 5.97044 278.677 -5.15076 2.98981 -1.31357
  12 47.5 64 6.203 6.16304 295.238 -5.48951 2.16168 -0.0751853
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1615000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.14557 0.192595 845.34 -4.8571 1.65081 -1.65081
  9 32.5 69 5.73647 6.64452 293.024 -4.85502 2.32512 0.672735
  10 37.5 66 5.82208 6.35563 263.689 -4.87654 2.34808 1.1256
  11 42.5 62 6.5665 5.97044 310.172 -5.1414 2.96773 -1.35599
  12 47.5 64 6.17991 6.16304 231.048 -5.48015 2.13578 -0.0182513
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1620000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.11982 0.192595 250.579 -4.8367 1.60627 -1.60627
  9 32.5 69 5.73611 6.64452 362.95 -4.85894 2.29513 0.637332
  10 37.5 66 5.84684 6.35563 320.483 -4.90145 2.3437 1.06949
  11 42.5 62 6.56489 5.97044 240.987 -5.15119 2.96023 -1.28034
  12 47.5 64 6.19978 6.16304 263.316 -5.4868 2.15453 -0.069307
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1625000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.03487 0.192595 122.954 -4.79035 1.51044 -1.51044
  9 32.5 69 5.72165 6.64452 263.747 -4.85 2.28896 0.742063
  10 37.5 66 5.82436 6.35563 313.748 -4.86915 2.36624 1.15136
  11 42.5 62 6.55916 5.97044 323.037 -5.14136 2.96777 -1.40914
  12 47.5 64 6.19349 6.16304 313.034 -5.48099 2.14438 -0.113523
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1630000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.05474 0.192595 559.722 -4.8095 1.47782 -1.47782
  9 32.5 69 5.73284 6.64452 347.194 -4.86312 2.28656 0.683801
  10 37.5 66 5.80906 6.35563 281.783 -4.87551 2.3202 1.08159
  11 42.5 62 6.56353 5.97044 276.052 -5.13703 2.97576 -1.34898
  12 47.5 64 6.20192 6.16304 277.876 -5.49569 2.14944 -0.0925765
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1635000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.21901 0.192595 402.936 -4.9349 1.629 -1.629
  9 32.5 69 5.73202 6.64452 242.074 -4.86058 2.28294 0.649128
  10 37.5 66 5.82657 6.35563 319.835 -4.88895 2.3351 1.05441
  11 42.5 62 6.55963 5.97044 260.142 -5.13449 2.98592 -1.11433
  12 47.5 64 6.18495 6.16304 364.176 -5.48218 2.13235 -0.107052
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1640000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.15984 0.192595 203.73 -4.8988 1.53286 -1.53286
  9 32.5 69 5.76259 6.64452 285.721 -4.88362 2.31081 0.620741
  10 37.5 66 5.85114 6.35563 289.342 -4.91511 2.33209 1.05446
  11 42.5 62 6.55593 5.97044 335.453 -5.1494 2.95157 -1.28982
  12 47.5 64 6.19268 6.16304 273.502 -5.48929 2.1355 -0.123834
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1645000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.09866 0.192595 237.52 -4.81355 1.60661 -1.60661
  9 32.5 69 5.755 6.64452 285.029 -4.87801 2.3031 0.689188
  10 37.5 66 5.84749 6.35563 365.975 -4.89725 2.37525 1.06257
  11 42.5 62 6.57873 5.97044 316.212 -5.15993 2.97146 -1.2985
  12 47.5 64 6.18113 6.16304 255.139 -5.46507 2.16247 -0.135375
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1650000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.16122 0.192595 340.436 -4.9174 1.49903 -1.49903
  9 32.5 69 5.74959 6.64452 311.092 -4.87958 2.29697 0.649361
  10 37.5 66 5.8251 6.35563 308.831 -4.89102 2.33895 1.02577
  11 42.5 62 6.54944 5.97044 277.859 -5.12375 2.9713 -1.32901
  12 47.5 64 6.16007 6.16304 257.683 -5.44988 2.14253 -0.0397517
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1655000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.20285 0.192595 437.894 -4.89425 1.66207 -1.66207
  9 32.5 69 5.72012 6.64452 314.885 -4.8355 2.31969 0.664849
  10 37.5 66 5.82013 6.35563 224.079 -4.88077 2.32528 1.04246
  11 42.5 62 6.55203 5.97044 293.199 -5.13663 2.95587 -1.37254
  12 47.5 64 6.18543 6.16304 327.419 -5.47345 2.15176 -0.0803575
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1660000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.08381 0.192595 380.733 -4.8102 1.56234 -1.56234
  9 32.5 69 5.74198 6.64452 294.893 -4.86683 2.29948 0.673962
  10 37.5 66 5.84499 6.35563 282.39 -4.90147 2.34647 1.05562
  11 42.5 62 6.58724 5.97044 327.372 -5.16629 2.98613 -1.20413
  12 47.5 64 6.19068 6.16304 273.324 -5.48358 2.13924 -0.169009
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1665000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.10312 0.192595 200.499 -4.8225 1.59092 -1.59092
  9 32.5 69 5.73624 6.64452 233.897 -4.85558 2.30818 0.728621
  10 37.5 66 5.83652 6.35563 320.766 -4.89925 2.34757 1.07144
  11 42.5 62 6.56543 5.97044 305.196 -5.15222 2.95091 -1.37551
  12 47.5 64 6.19368 6.16304 322.076 -5.48268 2.14768 -0.103531
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1670000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.06531 0.192595 168.339 -4.77745 1.60941 -1.60941
  9 32.5 69 5.7425 6.64452 246.951 -4.86735 2.30325 0.728003
  10 37.5 66 5.82807 6.35563 253.179 -4.88867 2.33987 1.07528
  11 42.5 62 6.5613 5.97044 232.387 -5.13772 2.96378 -1.37375
  12 47.5 64 6.15492 6.16304 351.424 -5.43868 2.15527 -0.108999
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1675000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.11872 0.192595 337.484 -4.87275 1.50311 -1.50311
  9 32.5 69 5.73711 6.64452 313.477 -4.8623 2.29417 0.748023
  10 37.5 66 5.83729 6.35563 250.661 -4.89702 2.34476 1.06388
  11 42.5 62 6.57619 5.97044 312.133 -5.14572 2.98571 -1.32893
  12 47.5 64 6.17775 6.16304 306.026 -5.46541 2.1394 -0.0647797
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1680000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.09436 0.192595 45.0499 -4.83205 1.51164 -1.51164
  9 32.5 69 5.73815 6.64452 341.425 -4.85425 2.33086 0.806378
  10 37.5 66 5.85599 6.35563 319.164 -4.91489 2.35261 1.08054
  11 42.5 62 6.59298 5.97044 301.152 -5.17294 2.97089 -1.30531
  12 47.5 64 6.23942 6.16304 338.144 -5.5292 2.15217 -0.0881168
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1685000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.08669 0.192595 238.209 -4.8337 1.50633 -1.50633
  9 32.5 69 5.71902 6.64452 270.816 -4.84061 2.30842 0.723982
  10 37.5 66 5.85162 6.35563 271.058 -4.90633 2.35745 1.11485
  11 42.5 62 6.56873 5.97044 304.525 -5.15413 2.9495 -1.38959
  12 47.5 64 6.20017 6.16304 320.118 -5.4949 2.14188 -0.0948246
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1690000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.16174 0.192595 96.9808 -4.90765 1.52865 -1.52865
  9 32.5 69 5.74786 6.64452 306.813 -4.87469 2.29637 0.717414
  10 37.5 66 5.8404 6.35563 253.7 -4.90096 2.34697 1.07721
  11 42.5 62 6.57616 5.97044 252.53 -5.1626 2.96281 -1.25199
  12 47.5 64 6.19752 6.16304 310.295 -5.49755 2.12235 -0.0788928
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1695000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.17077 0.192595 306.945 -4.91995 1.51649 -1.51649
  9 32.5 69 5.72772 6.64452 293.948 -4.85812 2.28744 0.671571
  10 37.5 66 5.85035 6.35563 345.927 -4.90617 2.36674 1.07415
  11 42.5 62 6.58287 5.97044 272.991 -5.1615 2.97176 -1.25984
  12 47.5 64 6.1986 6.16304 304.432 -5.48941 2.14281 -0.115834
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1700000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.03264 0.192595 247.226 -4.78735 1.49936 -1.49936
  9 32.5 69 5.72048 6.64452 316.435 -4.84685 2.28911 0.700738
  10 37.5 66 5.83353 6.35563 271.023 -4.88747 2.35623 1.06929
  11 42.5 62 6.57791 5.97044 258.198 -5.15711 2.97336 -1.34332
  12 47.5 64 6.19721 6.16304 315.847 -5.48526 2.15007 -0.0346703
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1705000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.17311 0.192595 314.917 -4.9314 1.5079 -1.5079
  9 32.5 69 5.73313 6.64452 261.083 -4.85453 2.31833 0.679523
  10 37.5 66 5.84599 6.35563 268.072 -4.90352 2.35774 1.06582
  11 42.5 62 6.55496 5.97044 259.704 -5.144 2.95956 -1.34941
  12 47.5 64 6.17103 6.16304 258.276 -5.46628 2.12724 -0.128652
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1710000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.18406 0.192595 142.505 -4.9175 1.56608 -1.56608
  9 32.5 69 5.73241 6.64452 287.82 -4.85518 2.30716 0.637579
  10 37.5 66 5.85108 6.35563 355.908 -4.91245 2.3464 1.05344
  11 42.5 62 6.57303 5.97044 276.282 -5.15252 2.97951 -1.21377
  12 47.5 64 6.18417 6.16304 321.218 -5.47212 2.15527 -0.0173199
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1715000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.11767 0.192595 322.925 -4.8623 1.53618 -1.53618
  9 32.5 69 5.71676 6.64452 276.433 -4.84375 2.28547 0.713467
  10 37.5 66 5.83537 6.35563 258.22 -4.88344 2.36515 1.04862
  11 42.5 62 6.54519 5.97044 308.639 -5.12303 2.97291 -1.14474
  12 47.5 64 6.17283 6.16304 271.528 -5.4587 2.16585 0.0438929
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1720000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.16475 0.192595 597.817 -4.8871 1.59475 -1.59475
  9 32.5 69 5.7202 6.64452 396.771 -4.84387 2.30215 0.73955
  10 37.5 66 5.84257 6.35563 256.175 -4.89911 2.35394 1.14062
  11 42.5 62 6.58068 5.97044 281.718 -5.16313 2.95565 -1.4046
  12 47.5 64 6.18268 6.16304 346.951 -5.47729 2.13382 -0.0322727
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1725000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.22589 0.192595 205.129 -4.9158 1.68634 -1.68634
  9 32.5 69 5.7249 6.64452 348.695 -4.85646 2.27923 0.716948
  10 37.5 66 5.83798 6.35563 274.907 -4.90044 2.34174 1.09894
  11 42.5 62 6.58161 5.97044 296.899 -5.15769 2.99727 -1.33125
  12 47.5 64 6.20106 6.16304 324.384 -5.49162 2.15236 -0.00621483
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1730000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.09 0.192595 427.635 -4.82995 1.51036 -1.51036
  9 32.5 69 5.71926 6.64452 274.982 -4.85189 2.27915 0.700489
  10 37.5 66 5.84813 6.35563 303.117 -4.91115 2.34409 1.07279
  11 42.5 62 6.59716 5.97044 257.399 -5.18588 2.96461 -1.25436
  12 47.5 64 6.20729 6.16304 258.251 -5.49912 2.14393 -0.121399
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1735000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.22372 0.192595 91.9097 -4.94635 1.61612 -1.61612
  9 32.5 69 5.71234 6.64452 302.097 -4.84484 2.27588 0.638987
  10 37.5 66 5.8679 6.35563 294.946 -4.93176 2.33764 1.0712
  11 42.5 62 6.56858 5.97044 325.493 -5.16001 2.96867 -1.26492
  12 47.5 64 6.18839 6.16304 346.237 -5.48117 2.12862 -0.091976
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1740000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
  7 22.5 0 0 0 0 0 0 0
  8 27.5 2 5.25003 0.192595 110.166 -4.92085 1.72525 -1.72525
  9 32.5 69 5.72157 6.64452 272.924 -4.83768 2.29839 0.688952
  10 37.5 66 5.8471 6.35563 274.217 -4.89756 2.3619 1.07726
  11 42.5 62 6.5695 5.97044 355.873 -5.16483 2.95743 -1.31578
  12 47.5 64 6.20899 6.16304 324.474 -5.49358 2.15223 -0.0158731
# Chunk-averaged data for fix fmobileTastc1 and group mobileTa
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_vdisprms density/mass temp c_cdisp[3] v_vdispxy v_vdispxyvec
1745000 12 263
  1 -7.5 0 0 0 0 0 0 0
  2 -2.5 0 0 0 0 0 0 0
  3 2.5 0 0 0 0 0 0 0
  4 7.5 0 0 0 0 0 0 0
  5 12.5 0 0 0 0 0 0 0
  6 17.5 0 0 0 0 0 0 0
